*START-SENTENCE*,Vera Farmiga
Vera,O
Ann,O
Farmiga,O
(;,O
born,O
August,O
6,O
",",O
1973,O
),O
is,O
an,O
American,O
actress,O
and,O
producer,O
.,O
*END-SENTENCE*,Vera Farmiga
*START-SENTENCE*,Vera Farmiga
"
",O
Farmiga,O
began,O
her,O
career,O
on,O
stage,O
in,O
the,O
original,O
Broadway,O
production,O
of,O
Taking,O
Sides,O
(,O
1996,O
),O
.,O
*END-SENTENCE*,Vera Farmiga
*START-SENTENCE*,Vera Farmiga
She,O
made,O
her,O
television,O
debut,O
in,O
the,O
Fox,O
fantasy,O
series,O
Roar,O
(,O
1997,O
),O
",",O
and,O
her,O
film,O
debut,O
in,O
the,O
drama,O
-,O
thriller,O
Return,O
to,O
Paradise,O
(,O
1998,O
),O
.,O
*END-SENTENCE*,Vera Farmiga
*START-SENTENCE*,Vera Farmiga
Farmiga,O
made,O
her,O
directorial,O
debut,O
in,O
2011,O
with,O
the,O
acclaimed,O
drama,O
film,O
Higher,O
Ground,O
",",O
in,O
which,O
she,O
also,O
had,O
a,O
leading,O
role,O
.,O
*END-SENTENCE*,Vera Farmiga
*START-SENTENCE*,Vera Farmiga
"
",O
Farmiga,O
's,O
breakthrough,O
came,O
in,O
2004,O
with,O
her,O
starring,O
role,O
as,O
a,O
mother,O
harboring,O
a,O
secret,O
drug,O
habit,O
in,O
the,O
drama,O
Down,O
to,O
the,O
Bone,O
.,O
*END-SENTENCE*,Vera Farmiga
*START-SENTENCE*,Vera Farmiga
She,O
received,O
further,O
praise,O
for,O
the,O
drama,O
film,O
Nothing,O
But,O
the,O
Truth,O
(,O
2008,O
),O
",",O
and,O
won,O
critical,O
acclaim,O
for,O
playing,O
Alex,O
Goran,O
in,O
the,O
2009,O
comedy,O
-,O
drama,O
Up,O
in,O
the,O
Air,O
",",O
for,O
which,O
she,O
was,O
nominated,O
for,O
the,O
Golden,O
Globe,O
Award,O
",",O
SAG,O
Award,O
",",O
BAFTA,O
Award,O
",",O
and,O
Academy,O
Award,O
for,O
Best,O
Supporting,O
Actress,O
.,O
*END-SENTENCE*,Vera Farmiga
*START-SENTENCE*,Vera Farmiga
"
",O
Farmiga,O
also,O
had,O
starring,O
roles,O
in,O
the,O
political,O
thriller,O
The,O
Manchurian,O
Candidate,O
(,O
2004,O
),O
",",O
the,O
crime,O
drama,O
The,O
Departed,O
(,O
2006,O
),O
",",O
the,O
romance,O
drama,O
Never,O
Forever,O
(,O
2007,O
),O
",",O
the,O
historical,O
drama,O
The,O
Boy,O
in,O
the,O
Striped,O
Pyjamas,O
(,O
2008,O
),O
",",O
the,O
romantic,O
comedy,O
Henry,O
's,O
Crime,O
(,O
2010,O
),O
",",O
the,O
science,O
fiction,O
thriller,O
Source,O
Code,O
(,O
2011,O
),O
",",O
the,O
action,O
thriller,O
Safe,O
House,O
(,O
2012,O
),O
",",O
the,O
legal,O
drama,O
The,O
Judge,O
(,O
2014,O
),O
",",O
the,O
biographical,O
drama,O
The,O
Front,O
Runner,O
(,O
2018,O
),O
",",O
and,O
the,O
monster,O
film,O
Godzilla,O
:,O
King,O
of,O
the,O
Monsters,O
(,O
2019,O
),O
.,O
*END-SENTENCE*,Vera Farmiga
*START-SENTENCE*,Vera Farmiga
"
",O
Farmiga,O
has,O
portrayed,O
paranormal,O
investigator,O
Lorraine,O
Warren,O
in,O
the,O
blockbuster,O
horror,O
films,O
The,O
Conjuring,O
(,O
2013,O
),O
",",O
The,O
Conjuring,O
2,O
(,O
2016,O
),O
",",O
and,O
Annabelle,O
Comes,O
Home,O
(,O
2019,O
),O
.,O
*END-SENTENCE*,Vera Farmiga
*START-SENTENCE*,Vera Farmiga
From,O
2013,O
to,O
2017,O
",",O
she,O
starred,O
as,O
Norma,O
Louise,O
Bates,O
in,O
the,O
A&E,O
drama,O
series,O
Bates,O
Motel,O
",",O
which,O
earned,O
her,O
a,O
Primetime,O
Emmy,O
Award,O
nomination,O
.,O
*END-SENTENCE*,Vera Farmiga
*START-SENTENCE*,Vera Farmiga
These,O
roles,O
",",O
along,O
with,O
Joshua,O
(,O
2007,O
),O
and,O
Orphan,O
(,O
2009,O
),O
",",O
saw,O
her,O
dubbed,O
as,O
a,O
contemporary,O
scream,O
queen,O
.,O
*END-SENTENCE*,Vera Farmiga
*START-SENTENCE*,Vera Farmiga
For,O
her,O
portrayal,O
of,O
prosecutor,O
Elizabeth,O
Lederer,O
in,O
the,O
miniseries,O
When,O
They,O
See,O
Us,O
(,O
2019,O
),O
",",O
she,O
received,O
a,O
Primetime,O
Emmy,O
Award,O
nomination,O
.,O
*END-SENTENCE*,Vera Farmiga
*START-SENTENCE*,Vera Farmiga
"

",O
*END-SENTENCE*,Vera Farmiga
*END-ACTOR*,Vera Farmiga
*START-ACTOR*,Helen Hayes
*START-SENTENCE*,Helen Hayes
Helen,O
Hayes,O
MacArthur,O
(,O
née,O
Brown,O
;,O
October,O
10,O
",",O
1900,O
–,O
March,O
17,O
",",O
1993,O
),O
was,O
an,O
American,O
actress,O
whose,O
career,O
spanned,O
80,O
years,O
.,O
*END-SENTENCE*,Helen Hayes
*START-SENTENCE*,Helen Hayes
She,O
eventually,O
received,O
the,O
nickname,O
"""",O
First,O
Lady,O
of,O
American,O
Theatre,O
"""",O
and,O
was,O
one,O
of,O
15,O
people,O
who,O
have,O
won,O
an,O
Emmy,O
",",O
a,O
Grammy,O
",",O
an,O
Oscar,O
",",O
and,O
a,O
Tony,O
Award,O
(,O
an,O
EGOT,O
),O
.,O
*END-SENTENCE*,Helen Hayes
*START-SENTENCE*,Helen Hayes
Hayes,O
also,O
received,O
the,O
Presidential,O
Medal,O
of,O
Freedom,O
",",O
America,O
's,O
highest,O
civilian,O
honor,O
",",O
from,O
President,O
Ronald,O
Reagan,O
in,O
1986,O
.,O
*END-SENTENCE*,Helen Hayes
*START-SENTENCE*,Helen Hayes
In,O
1988,O
",",O
she,O
was,O
awarded,O
the,O
National,O
Medal,O
of,O
Arts,O
.,O
*END-SENTENCE*,Helen Hayes
*START-SENTENCE*,Helen Hayes
"
",O
The,O
annual,O
Helen,O
Hayes,O
Awards,O
",",O
which,O
have,O
recognized,O
excellence,O
in,O
professional,O
theatre,O
in,O
greater,O
Washington,O
",",O
DC,O
",",O
since,O
1984,O
",",O
are,O
her,O
namesake,O
.,O
*END-SENTENCE*,Helen Hayes
*START-SENTENCE*,Helen Hayes
In,O
1955,O
",",O
the,O
former,O
Fulton,O
Theatre,O
on,O
46th,O
Street,O
in,O
New,O
York,O
City,O
's,O
Broadway,O
Theater,O
District,O
was,O
renamed,O
the,O
Helen,O
Hayes,O
Theatre,O
.,O
*END-SENTENCE*,Helen Hayes
*START-SENTENCE*,Helen Hayes
When,O
that,O
venue,O
was,O
torn,O
down,O
in,O
1982,O
",",O
the,O
nearby,O
Little,O
Theatre,O
was,O
renamed,O
in,O
her,O
honor,O
.,O
*END-SENTENCE*,Helen Hayes
*START-SENTENCE*,Helen Hayes
Helen,O
Hayes,O
is,O
regarded,O
as,O
one,O
of,O
the,O
greatest,O
leading,O
ladies,O
of,O
the,O
20th,O
-,O
century,O
theatre,O
.,O
*END-SENTENCE*,Helen Hayes
*START-SENTENCE*,Helen Hayes
"

",O
*END-SENTENCE*,Helen Hayes
*END-ACTOR*,Helen Hayes
*START-ACTOR*,Marie Dressler
*START-SENTENCE*,Marie Dressler
Marie,O
Dressler,O
(,O
born,O
Leila,O
Marie,O
Koerber,O
",",O
November,O
9,O
",",O
1868,O
–,O
July,O
28,O
",",O
1934,O
),O
was,O
a,O
Canadian,O
-,O
American,O
stage,O
and,O
screen,O
actress,O
",",O
comedian,O
",",O
and,O
early,O
silent,O
film,O
and,O
Depression,O
-,O
era,O
film,O
star,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
Successful,O
on,O
stage,O
in,O
vaudeville,O
and,O
comic,O
operas,O
",",O
she,O
was,O
also,O
successful,O
in,O
film,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
In,O
1914,O
",",O
she,O
was,O
in,O
the,O
first,O
full,O
-,O
length,O
film,O
comedy,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
She,O
won,O
the,O
Academy,O
Award,O
for,O
Best,O
Actress,O
in,O
1931,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
"
",O
Leaving,O
home,O
at,O
the,O
age,O
of,O
14,O
",",O
Dressler,O
built,O
a,O
career,O
on,O
stage,O
in,O
traveling,O
theatre,O
troupes,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
While,O
not,O
conventionally,O
beautiful,O
",",O
she,O
learned,O
early,O
to,O
appreciate,O
her,O
talent,O
in,O
making,O
people,O
laugh,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
In,O
1892,O
",",O
she,O
started,O
a,O
career,O
on,O
Broadway,O
that,O
lasted,O
into,O
the,O
1920s,O
",",O
performing,O
comedic,O
roles,O
that,O
allowed,O
her,O
to,O
improvise,O
to,O
get,O
laughs,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
From,O
one,O
of,O
her,O
successful,O
Broadway,O
roles,O
",",O
she,O
played,O
the,O
titular,O
role,O
in,O
the,O
first,O
full,O
-,O
length,O
screen,O
comedy,O
",",O
Tillie,O
's,O
Punctured,O
Romance,O
(,O
1914,O
),O
",",O
opposite,O
Charlie,O
Chaplin,O
and,O
Mabel,O
Normand,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
She,O
 ,O
made,O
several,O
shorts,O
",",O
but,O
mostly,O
worked,O
in,O
New,O
York,O
City,O
on,O
stage,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
During,O
World,O
War,O
I,O
",",O
along,O
with,O
other,O
celebrities,O
",",O
she,O
helped,O
sell,O
Liberty,O
Bonds,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
In,O
1919,O
",",O
she,O
helped,O
organize,O
the,O
first,O
union,O
for,O
stage,O
chorus,O
players,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
"
",O
Her,O
career,O
declined,O
in,O
the,O
1920s,O
",",O
and,O
Dressler,O
was,O
reduced,O
to,O
living,O
on,O
her,O
savings,O
while,O
sharing,O
an,O
apartment,O
with,O
a,O
friend,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
In,O
1927,O
",",O
she,O
returned,O
to,O
films,O
at,O
the,O
age,O
of,O
59,O
and,O
experienced,O
a,O
remarkable,O
string,O
of,O
successes,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
She,O
won,O
the,O
Academy,O
Award,O
for,O
Best,O
Actress,O
in,O
1930–31,O
for,O
Min,O
and,O
Bill,O
and,O
was,O
named,O
the,O
top,O
film,O
star,O
for,O
1932,O
and,O
1933,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
She,O
died,O
of,O
cancer,O
in,O
1934,O
.,O
*END-SENTENCE*,Marie Dressler
*START-SENTENCE*,Marie Dressler
"

",O
*END-SENTENCE*,Marie Dressler
*END-ACTOR*,Marie Dressler
*START-ACTOR*,Janet Gaynor
*START-SENTENCE*,Janet Gaynor
Janet,O
Gaynor,O
(,O
born,O
Laura,O
Augusta,O
Gainor,O
;,O
October,O
6,O
",",O
1906,O
–,O
September,O
14,O
",",O
1984,O
),O
was,O
an,O
American,O
film,O
",",O
stage,O
and,O
television,O
actress,O
and,O
painter,O
.,O
*END-SENTENCE*,Janet Gaynor
*START-SENTENCE*,Janet Gaynor
"
",O
Gaynor,O
began,O
her,O
career,O
as,O
an,O
extra,O
in,O
shorts,O
and,O
silent,O
films,O
.,O
*END-SENTENCE*,Janet Gaynor
*START-SENTENCE*,Janet Gaynor
After,O
signing,O
with,O
Fox,O
Film,O
Corporation,O
(,O
later,O
20th,O
Century,O
-,O
Fox,O
),O
in,O
1926,O
",",O
she,O
rose,O
to,O
fame,O
and,O
became,O
one,O
of,O
the,O
biggest,O
box,O
office,O
draws,O
of,O
the,O
era,O
.,O
*END-SENTENCE*,Janet Gaynor
*START-SENTENCE*,Janet Gaynor
In,O
1929,O
",",O
she,O
was,O
the,O
first,O
winner,O
of,O
the,O
Academy,O
Award,O
for,O
Best,O
Actress,O
for,O
her,O
performances,O
in,O
three,O
films,O
:,O
7th,O
Heaven,O
(,O
1927,O
),O
",",O
Sunrise,O
:,O
A,O
Song,O
of,O
Two,O
Humans,O
(,O
1927,O
),O
",",O
and,O
Street,O
Angel,O
(,O
1928,O
),O
.,O
*END-SENTENCE*,Janet Gaynor
*START-SENTENCE*,Janet Gaynor
This,O
was,O
the,O
only,O
occasion,O
on,O
which,O
an,O
actress,O
has,O
won,O
one,O
Oscar,O
for,O
multiple,O
film,O
roles,O
.,O
*END-SENTENCE*,Janet Gaynor
*START-SENTENCE*,Janet Gaynor
Gaynor,O
's,O
career,O
success,O
continued,O
into,O
the,O
sound,O
film,O
era,O
",",O
and,O
she,O
achieved,O
a,O
notable,O
success,O
in,O
the,O
original,O
version,O
of,O
A,O
Star,O
Is,O
Born,O
(,O
1937,O
),O
",",O
for,O
which,O
she,O
received,O
a,O
second,O
Best,O
Actress,O
Academy,O
Award,O
nomination,O
.,O
*END-SENTENCE*,Janet Gaynor
*START-SENTENCE*,Janet Gaynor
"
",O
After,O
retiring,O
from,O
acting,O
in,O
1939,O
",",O
Gaynor,O
married,O
film,O
costume,O
designer,O
Adrian,O
with,O
whom,O
she,O
had,O
a,O
son,O
.,O
*END-SENTENCE*,Janet Gaynor
*START-SENTENCE*,Janet Gaynor
She,O
briefly,O
returned,O
to,O
acting,O
in,O
films,O
and,O
television,O
in,O
the,O
1950s,O
and,O
later,O
became,O
an,O
accomplished,O
oil,O
painter,O
.,O
*END-SENTENCE*,Janet Gaynor
*START-SENTENCE*,Janet Gaynor
In,O
1980,O
",",O
Gaynor,O
made,O
her,O
Broadway,O
debut,O
in,O
the,O
stage,O
adaptation,O
of,O
the,O
1971,O
film,O
Harold,O
and,O
Maude,O
and,O
appeared,O
in,O
the,O
touring,O
theatrical,O
production,O
of,O
On,O
Golden,O
Pond,O
in,O
February,O
1982,O
.,O
*END-SENTENCE*,Janet Gaynor
*START-SENTENCE*,Janet Gaynor
In,O
September,O
1982,O
",",O
she,O
sustained,O
multiple,O
injuries,O
when,O
the,O
taxicab,O
in,O
which,O
she,O
and,O
others,O
were,O
passengers,O
was,O
struck,O
by,O
a,O
drunken,O
driver,O
.,O
*END-SENTENCE*,Janet Gaynor
*START-SENTENCE*,Janet Gaynor
 ,O
These,O
injuries,O
eventually,O
caused,O
her,O
death,O
in,O
September,O
1984,O
.,O
*END-SENTENCE*,Janet Gaynor
*END-ACTOR*,Janet Gaynor
*START-ACTOR*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
Lupita,O
Amondi,O
Nyong'o,O
(,O
US,O
:,O
",",O
Kenyan,O
English,O
:,O
[,O
luˈpita,O
ˈɲoŋo,O
],O
(,O
listen,O
),O
;,O
Spanish,O
:,O
[,O
luˈpita,O
ˈɲoŋɡo,O
],O
;,O
born,O
1,O
March,O
1983,O
),O
is,O
a,O
Kenyan,O
-,O
Mexican,O
actress,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
The,O
daughter,O
of,O
Kenyan,O
politician,O
Peter,O
Anyang,O
',O
Nyong'o,O
",",O
Nyong'o,O
was,O
born,O
in,O
Mexico,O
City,O
",",O
where,O
her,O
father,O
was,O
teaching,O
",",O
and,O
was,O
raised,O
in,O
Kenya,O
from,O
the,O
age,O
of,O
one,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
She,O
attended,O
college,O
in,O
the,O
United,O
States,O
",",O
earning,O
a,O
bachelor,O
's,O
degree,O
in,O
film,O
and,O
theater,O
studies,O
from,O
Hampshire,O
College,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
"
",O
Nyong'o,O
began,O
her,O
career,O
in,O
Hollywood,O
as,O
a,O
production,O
assistant,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
In,O
2008,O
",",O
she,O
made,O
her,O
acting,O
debut,O
with,O
the,O
short,O
film,O
East,O
River,O
and,O
subsequently,O
returned,O
to,O
Kenya,O
to,O
star,O
in,O
the,O
television,O
series,O
Shuga,O
(,O
2009–2012,O
),O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
Also,O
in,O
2009,O
",",O
she,O
wrote,O
",",O
produced,O
and,O
directed,O
the,O
documentary,O
In,O
My,O
Genes,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
She,O
then,O
pursued,O
a,O
master,O
's,O
degree,O
in,O
acting,O
from,O
the,O
Yale,O
School,O
of,O
Drama,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
Soon,O
after,O
her,O
graduation,O
",",O
she,O
had,O
her,O
first,O
feature,O
film,O
role,O
as,O
Patsey,O
in,O
Steve,O
McQueen,O
's,O
historical,O
drama,O
12,O
Years,O
a,O
Slave,O
(,O
2013,O
),O
",",O
for,O
which,O
she,O
received,O
critical,O
acclaim,O
and,O
won,O
several,O
awards,O
",",O
including,O
the,O
Academy,O
Award,O
for,O
Best,O
Supporting,O
Actress,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
She,O
became,O
the,O
first,O
Kenyan,O
and,O
Mexican,O
actress,O
to,O
win,O
an,O
Academy,O
Award,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
"
",O
Nyong'o,O
made,O
her,O
Broadway,O
debut,O
as,O
a,O
teenage,O
orphan,O
in,O
the,O
play,O
Eclipsed,O
(,O
2015,O
),O
",",O
for,O
which,O
she,O
was,O
nominated,O
for,O
a,O
Tony,O
Award,O
for,O
Best,O
Actress,O
in,O
a,O
Play,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
She,O
went,O
on,O
to,O
perform,O
a,O
motion,O
capture,O
role,O
as,O
Maz,O
Kanata,O
in,O
the,O
Star,O
Wars,O
sequel,O
trilogy,O
(,O
2015–2019,O
),O
and,O
a,O
voice,O
role,O
as,O
Raksha,O
in,O
The,O
Jungle,O
Book,O
(,O
2016,O
),O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
Nyong'o,O
's,O
career,O
progressed,O
with,O
her,O
role,O
as,O
Nakia,O
in,O
the,O
Marvel,O
Cinematic,O
Universe,O
superhero,O
film,O
Black,O
Panther,O
(,O
2018,O
),O
and,O
her,O
starring,O
role,O
in,O
Jordan,O
Peele,O
's,O
critically,O
acclaimed,O
horror,O
film,O
Us,O
(,O
2019,O
),O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
"
",O
In,O
addition,O
to,O
acting,O
",",O
Nyong'o,O
supports,O
historic,O
preservation,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
She,O
is,O
vocal,O
about,O
preventing,O
sexual,O
harassment,O
and,O
working,O
for,O
women,O
's,O
and,O
animal,O
rights,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
In,O
2014,O
",",O
she,O
was,O
named,O
the,O
most,O
beautiful,O
woman,O
by,O
People,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*START-SENTENCE*,Lupita Nyong'o
Nyong'o,O
has,O
also,O
written,O
a,O
children,O
's,O
book,O
named,O
Sulwe,O
(,O
2019,O
),O
",",O
which,O
became,O
a,O
number,O
one,O
New,O
York,O
Times,O
Best,O
-,O
Seller,O
.,O
*END-SENTENCE*,Lupita Nyong'o
*END-ACTOR*,Lupita Nyong'o
*START-ACTOR*,Octavia Spencer
*START-SENTENCE*,Octavia Spencer
Octavia,O
Lenora,O
Spencer,O
(,O
born,O
May,O
25,O
",",O
1972,O
),O
is,O
an,O
American,O
actress,O
",",O
author,O
",",O
and,O
producer,O
.,O
*END-SENTENCE*,Octavia Spencer
*START-SENTENCE*,Octavia Spencer
She,O
is,O
the,O
recipient,O
of,O
several,O
accolades,O
",",O
including,O
an,O
Academy,O
Award,O
and,O
a,O
Golden,O
Globe,O
Award,O
.,O
*END-SENTENCE*,Octavia Spencer
*START-SENTENCE*,Octavia Spencer
She,O
is,O
one,O
of,O
two,O
black,O
actresses,O
to,O
have,O
received,O
three,O
Academy,O
Award,O
nominations,O
",",O
the,O
first,O
black,O
actress,O
to,O
receive,O
two,O
consecutive,O
Academy,O
Award,O
nominations,O
in,O
back,O
-,O
to,O
-,O
back,O
years,O
",",O
and,O
the,O
first,O
black,O
actress,O
to,O
receive,O
an,O
Academy,O
Award,O
nomination,O
after,O
previously,O
winning,O
.,O
*END-SENTENCE*,Octavia Spencer
*START-SENTENCE*,Octavia Spencer
Spencer,O
made,O
her,O
film,O
debut,O
in,O
the,O
1996,O
drama,O
A,O
Time,O
to,O
Kill,O
.,O
*END-SENTENCE*,Octavia Spencer
*START-SENTENCE*,Octavia Spencer
Following,O
a,O
decade,O
of,O
brief,O
roles,O
in,O
film,O
and,O
television,O
",",O
her,O
breakthrough,O
came,O
in,O
2011,O
",",O
when,O
she,O
played,O
a,O
maid,O
in,O
1960s,O
America,O
in,O
The,O
Help,O
",",O
for,O
which,O
she,O
won,O
several,O
awards,O
",",O
including,O
the,O
Academy,O
Award,O
for,O
Best,O
Supporting,O
Actress,O
.,O
*END-SENTENCE*,Octavia Spencer
*START-SENTENCE*,Octavia Spencer
For,O
her,O
performance,O
in,O
Ryan,O
Coogler,O
's,O
biopic,O
Fruitvale,O
Station,O
(,O
2013,O
),O
",",O
she,O
won,O
the,O
National,O
Board,O
of,O
Review,O
Award,O
for,O
Best,O
Supporting,O
Actress,O
.,O
*END-SENTENCE*,Octavia Spencer
*START-SENTENCE*,Octavia Spencer
"
",O
Spencer,O
received,O
further,O
Academy,O
Award,O
nominations,O
for,O
Best,O
Supporting,O
Actress,O
for,O
playing,O
other,O
women,O
in,O
1960s,O
America,O
",",O
the,O
mathematician,O
Dorothy,O
Vaughan,O
in,O
the,O
biographical,O
drama,O
Hidden,O
Figures,O
(,O
2016,O
),O
",",O
and,O
a,O
cleaning,O
woman,O
in,O
the,O
fantasy,O
drama,O
The,O
Shape,O
of,O
Water,O
(,O
2017,O
),O
.,O
*END-SENTENCE*,Octavia Spencer
*START-SENTENCE*,Octavia Spencer
She,O
also,O
appeared,O
in,O
the,O
films,O
Smashed,O
(,O
2012,O
),O
",",O
Snowpiercer,O
(,O
2013,O
),O
",",O
Get,O
on,O
Up,O
(,O
2014,O
),O
",",O
The,O
Divergent,O
Series,O
(,O
2015–16,O
),O
",",O
The,O
Shack,O
(,O
2017,O
),O
",",O
Gifted,O
(,O
2017,O
),O
",",O
Instant,O
Family,O
(,O
2018,O
),O
",",O
Luce,O
(,O
2019,O
),O
",",O
and,O
Ma,O
(,O
2019,O
),O
.,O
*END-SENTENCE*,Octavia Spencer
*START-SENTENCE*,Octavia Spencer
"
",O
As,O
an,O
author,O
",",O
Spencer,O
has,O
created,O
a,O
children,O
's,O
book,O
series,O
",",O
titled,O
Randi,O
Rhodes,O
",",O
Ninja,O
Detective,O
.,O
*END-SENTENCE*,Octavia Spencer
*START-SENTENCE*,Octavia Spencer
She,O
has,O
published,O
two,O
books,O
in,O
the,O
series,O
",",O
titled,O
The,O
Case,O
of,O
the,O
Time,O
-,O
Capsule,O
Bandit,O
(,O
2013,O
),O
and,O
The,O
Sweetest,O
Heist,O
in,O
History,O
(,O
2015,O
),O
.,O
*END-SENTENCE*,Octavia Spencer
*END-ACTOR*,Octavia Spencer
*START-ACTOR*,Melissa Leo
*START-SENTENCE*,Melissa Leo
Melissa,O
Chessington,O
Leo,O
(,O
born,O
September,O
14,O
",",O
1960,O
),O
is,O
an,O
American,O
actress,O
.,O
*END-SENTENCE*,Melissa Leo
*START-SENTENCE*,Melissa Leo
She,O
is,O
the,O
recipient,O
of,O
such,O
accolades,O
",",O
including,O
an,O
Academy,O
Award,O
",",O
an,O
Emmy,O
Award,O
(,O
Primetime,O
),O
",",O
a,O
Golden,O
Globe,O
Award,O
",",O
a,O
Critics,O
',O
Choice,O
Award,O
and,O
a,O
Screen,O
Actors,O
Guild,O
Award,O
.,O
*END-SENTENCE*,Melissa Leo
*START-SENTENCE*,Melissa Leo
"
",O
After,O
appearing,O
on,O
several,O
television,O
shows,O
and,O
films,O
in,O
the,O
1980s,O
",",O
Leo,O
became,O
a,O
regular,O
on,O
the,O
television,O
shows,O
All,O
My,O
Children,O
",",O
which,O
won,O
her,O
a,O
Daytime,O
Emmy,O
Award,O
",",O
and,O
The,O
Young,O
Riders,O
.,O
*END-SENTENCE*,Melissa Leo
*START-SENTENCE*,Melissa Leo
Her,O
breakthrough,O
role,O
came,O
in,O
1993,O
as,O
detective,O
and,O
later,O
sergeant,O
Kay,O
Howard,O
on,O
the,O
television,O
series,O
Homicide,O
:,O
Life,O
on,O
the,O
Street,O
(,O
1993–1997,O
),O
.,O
*END-SENTENCE*,Melissa Leo
*START-SENTENCE*,Melissa Leo
"
",O
Leo,O
received,O
critical,O
acclaim,O
for,O
her,O
performance,O
as,O
Ray,O
Eddy,O
in,O
the,O
2008,O
film,O
Frozen,O
River,O
",",O
earning,O
her,O
several,O
nominations,O
and,O
awards,O
",",O
including,O
an,O
Oscar,O
nomination,O
for,O
Best,O
Actress,O
.,O
*END-SENTENCE*,Melissa Leo
*START-SENTENCE*,Melissa Leo
In,O
2010,O
",",O
Leo,O
won,O
several,O
awards,O
for,O
her,O
performance,O
as,O
Alice,O
Eklund,O
-,O
Ward,O
in,O
the,O
film,O
The,O
Fighter,O
",",O
including,O
the,O
Academy,O
Award,O
for,O
Best,O
Supporting,O
Actress,O
.,O
*END-SENTENCE*,Melissa Leo
*START-SENTENCE*,Melissa Leo
"
",O
In,O
2013,O
",",O
she,O
won,O
an,O
Emmy,O
Award,O
for,O
her,O
guest,O
role,O
on,O
the,O
television,O
series,O
Louie,O
.,O
*END-SENTENCE*,Melissa Leo
*START-SENTENCE*,Melissa Leo
She,O
starred,O
in,O
the,O
2015,O
Fox,O
event,O
series,O
Wayward,O
Pines,O
as,O
Nurse,O
Pam,O
.,O
*END-SENTENCE*,Melissa Leo
*START-SENTENCE*,Melissa Leo
She,O
then,O
starred,O
in,O
the,O
2017,O
Netflix,O
film,O
The,O
Most,O
Hated,O
Woman,O
in,O
America,O
as,O
American,O
Atheists,O
founder,O
Madalyn,O
Murray,O
O'Hair,O
.,O
*END-SENTENCE*,Melissa Leo
*END-ACTOR*,Melissa Leo
*START-ACTOR*,Mo'Nique
*START-SENTENCE*,Mo'Nique
Monique,O
Angela,O
Hicks,O
(,O
née,O
Imes,O
;,O
born,O
December,O
11,O
",",O
1967,O
),O
",",O
known,O
professionally,O
as,O
Mo'Nique,O
",",O
is,O
an,O
American,O
comedian,O
and,O
actress,O
.,O
*END-SENTENCE*,Mo'Nique
*START-SENTENCE*,Mo'Nique
She,O
first,O
gained,O
fame,O
as,O
a,O
member,O
of,O
the,O
Queens,O
Of,O
Comedy,O
",",O
as,O
well,O
